            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2463052.500000000, A.D. 2031-Jul-05 00:00:00.0000, -3.791506667468391E-01, -1.438176781295664E+00, -2.083919866500782E-02,  1.405888570989542E-02, -2.345418024670079E-03, -3.937854993376681E-04,  8.590861627602064E-03,  1.487461580866386E+00, -1.310355841072707E-03,
2463053.500000000, A.D. 2031-Jul-06 00:00:00.0000, -3.650750463273843E-01, -1.440457508276765E+00, -2.123203829837643E-02,  1.409215859132801E-02, -2.215945624307175E-03, -3.918870467904319E-04,  8.583299391938996E-03,  1.486152220350308E+00, -1.308344697605197E-03,
2463054.500000000, A.D. 2031-Jul-07 00:00:00.0000, -3.509667441280728E-01, -1.442608493636388E+00, -2.162295935378570E-02,  1.412424769206915E-02, -2.085936476938216E-03, -3.899483350424325E-04,  8.575749127376251E-03,  1.484844932565998E+00, -1.306210276501056E-03,
2463055.500000000, A.D. 2031-Jul-08 00:00:00.0000, -3.368269486246900E-01, -1.444629205665459E+00, -2.201192155692799E-02,  1.415514365785626E-02, -1.955400684139678E-03, -3.879693469545239E-04,  8.568211547186122E-03,  1.483539841012725E+00, -1.303952144878872E-03,
2463056.500000000, A.D. 2031-Jul-09 00:00:00.0000, -3.226568576185502E-01, -1.446519122848130E+00, -2.239888461866948E-02,  1.418483718344556E-02, -1.824348518994724E-03, -3.859500651878121E-04,  8.560687367145395E-03,  1.482237069623399E+00, -1.301569877406481E-03,
2463057.500000000, A.D. 2031-Jul-10 00:00:00.0000, -3.084576781744098E-01, -1.448277734032854E+00, -2.278380824025311E-02,  1.421331902375970E-02, -1.692790431008853E-03, -3.838904762596656E-04,  8.553177305472734E-03,  1.480936742753725E+00, -1.299063054532272E-03,
2463058.500000000, A.D. 2031-Jul-11 00:00:00.0000, -2.942306265560019E-01, -1.449904538604157E+00, -2.316665211828467E-02,  1.424058000934292E-02, -1.560737048920926E-03, -3.817905765431091E-04,  8.545682082765843E-03,  1.479638985171329E+00, -1.296431263049481E-03,
2463059.500000000, A.D. 2031-Jul-12 00:00:00.0000, -2.799769281583023E-01, -1.451399046653606E+00, -2.354737594980902E-02,  1.426661105165381E-02, -1.428199176096385E-03, -3.796503731761631E-04,  8.538202421928976E-03,  1.478343922043202E+00, -1.293674101317141E-03,
2463060.500000000, A.D. 2031-Jul-13 00:00:00.0000, -2.656978174357065E-01, -1.452760779150337E+00, -2.392593943783504E-02,  1.429140313780635E-02, -1.295187782813731E-03, -3.774698798278260E-04,  8.530739048092387E-03,  1.477051678921755E+00, -1.290791185593386E-03,
2463061.500000000, A.D. 2031-Jul-14 00:00:00.0000, -2.513945378265448E-01, -1.453989268112690E+00, -2.430230229716156E-02,  1.431494732724217E-02, -1.161714001302512E-03, -3.752491133893739E-04,  8.523292688533465E-03,  1.475762381731165E+00, -1.287782154477728E-03,
2463062.500000000, A.D. 2031-Jul-15 00:00:00.0000, -2.370683416751335E-01, -1.455084056781242E+00, -2.467642425997607E-02,  1.433723475454601E-02, -1.027789127487299E-03, -3.729880937698707E-04,  8.515864072602951E-03,  1.474476156754599E+00, -1.284646668041651E-03,
2463063.500000000, A.D. 2031-Jul-16 00:00:00.0000, -2.227204901516552E-01, -1.456044699792006E+00, -2.504826508102122E-02,  1.435825663264238E-02, -8.934246305703249E-04, -3.706868442830018E-04,  8.508453931649528E-03,  1.473193130621154E+00, -1.281384399210596E-03,
2463064.500000000, A.D. 2031-Jul-17 00:00:00.0000, -2.083522531686598E-01, -1.456870763349070E+00, -2.541778454282198E-02,  1.437800425533853E-02, -7.586321643475205E-04, -3.683453919714665E-04,  8.501062998937521E-03,  1.471913430291613E+00, -1.277995023193096E-03,
2463065.500000000, A.D. 2031-Jul-18 00:00:00.0000, -1.939649092929361E-01, -1.457561825397429E+00, -2.578494246156066E-02,  1.439646900511661E-02, -6.234235684806624E-04, -3.659637699923340E-04,  8.493692009561632E-03,  1.470637183043679E+00, -1.274478217403824E-03,
2463066.500000000, A.D. 2031-Jul-19 00:00:00.0000, -1.795597456531121E-01, -1.458117475796874E+00, -2.614969869347254E-02,  1.441364236438550E-02, -4.878108570960627E-04, -3.635420208696782E-04,  8.486341700364594E-03,  1.469364516457716E+00, -1.270833674044516E-03,
2463067.500000000, A.D. 2031-Jul-20 00:00:00.0000, -1.651380578444293E-01, -1.458537316496352E+00, -2.651201314106452E-02,  1.442951592157292E-02, -3.518062089252910E-04, -3.610801972050065E-04,  8.479012809856155E-03,  1.468095558402723E+00, -1.267061110192134E-03,
2463068.500000000, A.D. 2031-Jul-21 00:00:00.0000, -1.507011498310969E-01, -1.458820961707459E+00, -2.687184575889231E-02,  1.444408136966306E-02, -2.154219685277884E-04, -3.585783593764266E-04,  8.471706078126022E-03,  1.466830437021259E+00, -1.263160265994011E-03,
2463069.500000000, A.D. 2031-Jul-22 00:00:00.0000, -1.362503338450668E-01, -1.458968038076787E+00, -2.722915655938169E-02,  1.445733050105944E-02, -7.867065103613556E-05, -3.560365718008633E-04,  8.464422246748537E-03,  1.465569280712944E+00, -1.259130899242975E-03,
2463070.500000000, A.D. 2031-Jul-23 00:00:00.0000, -1.217869302803872E-01, -1.458978184858320E+00, -2.758390561911697E-02,  1.446925520463838E-02,  5.843505633319885E-05, -3.534549000786957E-04,  8.457162058685993E-03,  1.464312218117708E+00, -1.254972783738272E-03,
2463071.500000000, A.D. 2031-Jul-24 00:00:00.0000, -1.073122675838057E-01, -1.458851054086979E+00, -2.793605308534130E-02,  1.447984747095623E-02,  1.958822917560733E-04, -3.508334119183527E-04,  8.449926258197942E-03,  1.463059378100101E+00, -1.250685707464574E-03,
2463072.500000000, A.D. 2031-Jul-25 00:00:00.0000, -9.282768214252848E-02, -1.458586310752759E+00, -2.828555918223461E-02,  1.448909940616758E-02,  3.336580127623687E-04, -3.481721823111776E-04,  8.442715590754206E-03,  1.461810889734219E+00, -1.246269467563103E-03,
2463073.500000000, A.D. 2031-Jul-26 00:00:00.0000, -7.833451816867741E-02, -1.458183632973796E+00, -2.863238421709195E-02,  1.449700324494240E-02,  4.717489952485801E-04, -3.454712981059932E-04,  8.435530802941836E-03,  1.460566882287604E+00, -1.241723869598979E-03,
2463074.500000000, A.D. 2031-Jul-27 00:00:00.0000, -6.383412757925558E-02, -1.457642712167709E+00, -2.897648858688854E-02,  1.450355135207006E-02,  6.101418421635721E-04, -3.427308568284436E-04,  8.428372642362457E-03,  1.459327485203464E+00, -1.237048735476724E-03,
2463075.500000000, A.D. 2031-Jul-28 00:00:00.0000, -4.932786987150308E-02, -1.456963253222380E+00, -2.931783278531387E-02,  1.450873621805279E-02,  7.488229935837355E-04, -3.399509624796479E-04,  8.421241857527300E-03,  1.458092828082502E+00, -1.232243912668573E-03,
2463076.500000000, A.D. 2031-Jul-29 00:00:00.0000, -3.481711199480059E-02, -1.456144974667181E+00, -2.965637740979404E-02,  1.451255045941624E-02,  8.877787303297822E-04, -3.371317237210094E-04,  8.414139197756812E-03,  1.456863040665531E+00, -1.227309277479862E-03,
2463077.500000000, A.D. 2031-Jul-30 00:00:00.0000, -2.030322822002338E-02, -1.455187608843961E+00, -2.999208316806261E-02,  1.451498682250112E-02,  1.026995169092302E-03, -3.342732540806973E-04,  8.407065413081118E-03,  1.455638252816241E+00, -1.222244729962417E-03,
2463078.500000000, A.D. 2031-Jul-31 00:00:00.0000, -5.787600005731551E-03, -1.454090902076525E+00, -3.032491088448622E-02,  1.451603818508735E-02,  1.166458252511300E-03, -3.313756715061489E-04,  8.400021254134150E-03,  1.454418594502869E+00, -1.217050183691647E-03,
2463079.500000000, A.D. 2031-Aug-01 00:00:00.0000,  8.728384140227219E-03, -1.452854614838790E+00, -3.065482150678876E-02,  1.451569755952766E-02,  1.306153742396208E-03, -3.284390986191698E-04,  8.393007472042751E-03,  1.453204195778997E+00, -1.211725558690958E-03,
2463080.500000000, A.D. 2031-Aug-02 00:00:00.0000,  2.324332880412528E-02, -1.451478521922781E+00, -3.098177611342039E-02,  1.451395810380548E-02,  1.446067224192443E-03, -3.254636661628962E-04,  8.386024818318450E-03,  1.451995186764811E+00, -1.206270785359955E-03,
2463081.500000000, A.D. 2031-Aug-03 00:00:00.0000,  3.775583181368837E-02, -1.449962412606559E+00, -3.130573592108717E-02,  1.451081313410443E-02,  1.586184119531680E-03, -3.224495166061167E-04,  8.379074044753090E-03,  1.450791697629035E+00, -1.200685815927461E-03,
2463082.500000000, A.D. 2031-Aug-04 00:00:00.0000,  5.226448438829646E-02, -1.448306090820677E+00, -3.162666229189097E-02,  1.450625612850566E-02,  1.726489693052052E-03, -3.193968037360477E-04,  8.372155903310538E-03,  1.449593858570176E+00, -1.194970629970261E-03,
2463083.500000000, A.D. 2031-Aug-05 00:00:00.0000,  6.676787129254881E-02, -1.446509375312154E+00, -3.194451674023789E-02,  1.450028072255342E-02,  1.866969050688100E-03, -3.163056889135536E-04,  8.365271146008872E-03,  1.448401799796128E+00, -1.189125231766898E-03,
2463084.500000000, A.D. 2031-Aug-06 00:00:00.0000,  8.126457099437052E-02, -1.444572099806667E+00, -3.225926094006686E-02,  1.449288070428113E-02,  2.007607138392908E-03, -3.131763371362672E-04,  8.358420524797886E-03,  1.447215651502961E+00, -1.183149648520550E-03,
2463085.500000000, A.D. 2031-Aug-07 00:00:00.0000,  9.575315582760573E-02, -1.442494113170349E+00, -3.257085673244777E-02,  1.448405001503399E-02,  2.148388742931326E-03, -3.100089156606087E-04,  8.351604791440655E-03,  1.446035543854418E+00, -1.177043930649807E-03,
2463086.500000000, A.D. 2031-Aug-08 00:00:00.0000,  1.102321921579796E-01, -1.440275279571416E+00, -3.287926613305486E-02,  1.447378275852475E-02,  2.289298488178853E-03, -3.068035966402533E-04,  8.344824697400763E-03,  1.444861606962384E+00, -1.170808146979292E-03,
2463087.500000000, A.D. 2031-Aug-09 00:00:00.0000,  1.247002405521612E-01, -1.437915478640268E+00, -3.318445133935075E-02,  1.446207321471176E-02,  2.430320829079427E-03, -3.035605622534530E-04,  8.338080993727438E-03,  1.443693970867002E+00, -1.164442376746517E-03,
2463088.500000000, A.D. 2031-Aug-10 00:00:00.0000,  1.391558559511000E-01, -1.435414605626808E+00, -3.348637473794421E-02,  1.444891584907921E-02,  2.571440055121809E-03, -3.002800073654810E-04,  8.331374430932358E-03,  1.442532765515341E+00, -1.157946710917118E-03,
2463089.500000000, A.D. 2031-Aug-11 00:00:00.0000,  1.535975878484687E-01, -1.432772571555314E+00, -3.378499891250909E-02,  1.443430531226224E-02,  2.712640303722267E-03, -2.969621371189505E-04,  8.324705758861350E-03,  1.441378120739182E+00, -1.151321264059612E-03,
2463090.500000000, A.D. 2031-Aug-12 00:00:00.0000,  1.680239804733893E-01, -1.429989303378127E+00, -3.408028665194132E-02,  1.441823643786057E-02,  2.853905570846774E-03, -2.936071636197272E-04,  8.318075726568699E-03,  1.440230166233252E+00, -1.144566183805474E-03,
2463091.500000000, A.D. 2031-Aug-13 00:00:00.0000,  1.824335729760835E-01, -1.427064744128215E+00, -3.437220095815766E-02,  1.440070424491775E-02,  2.995219711810165E-03, -2.902153051844711E-04,  8.311485082194106E-03,  1.439089031533927E+00, -1.137681650129669E-03,
2463092.500000000, A.D. 2031-Aug-14 00:00:00.0000,  1.968248996163402E-01, -1.423998853069348E+00, -3.466070505342982E-02,  1.438170394033397E-02,  3.136566434646061E-03, -2.867867860059731E-04,  8.304934572835029E-03,  1.437954845997121E+00, -1.130667867260645E-03,
2463093.500000000, A.D. 2031-Aug-15 00:00:00.0000,  2.111964899560436E-01, -1.420791605843277E+00, -3.494576238779607E-02,  1.436123091902675E-02,  3.277929292799204E-03, -2.833218349550744E-04,  8.298424944412290E-03,  1.436827738775019E+00, -1.123525055315903E-03,
2463094.500000000, A.D. 2031-Aug-16 00:00:00.0000,  2.255468690567263E-01, -1.417442994614927E+00, -3.522733664703565E-02,  1.433928076939722E-02,  3.419291683949940E-03, -2.798206866744112E-04,  8.291956941536361E-03,  1.435707838792931E+00, -1.116253447298973E-03,
2463095.500000000, A.D. 2031-Aug-17 00:00:00.0000,  2.398745576816323E-01, -1.413953028216469E+00, -3.550539176103727E-02,  1.431584928754987E-02,  3.560636858433992E-03, -2.762835862919203E-04,  8.285531307379784E-03,  1.434595274727191E+00, -1.108853293837906E-03,
2463096.500000000, A.D. 2031-Aug-18 00:00:00.0000,  2.541780725010706E-01, -1.410321732289306E+00, -3.577989191198234E-02,  1.429093248867271E-02,  3.701947931137038E-03, -2.727107925145523E-04,  8.279148783549765E-03,  1.433490174983108E+00, -1.101324871104502E-03,
2463097.500000000, A.D. 2031-Aug-19 00:00:00.0000,  2.684559263007985E-01, -1.406549149422389E+00, -3.605080154214719E-02,  1.426452660641506E-02,  3.843207886573243E-03, -2.691025753714187E-04,  8.272810109951923E-03,  1.432392667671368E+00, -1.093668483763623E-03,
2463098.500000000, A.D. 2031-Aug-20 00:00:00.0000,  2.827066281944338E-01, -1.402635339286731E+00, -3.631808536176888E-02,  1.423662808626458E-02,  3.984399579318986E-03, -2.654592114496677E-04,  8.266516024646139E-03,  1.431302880583077E+00, -1.085884464741180E-03,
2463099.500000000, A.D. 2031-Aug-21 00:00:00.0000,  2.969286838404496E-01, -1.398580378767522E+00, -3.658170835729999E-02,  1.420723358257696E-02,  4.125505736354443E-03, -2.617809807762511E-04,  8.260267263703864E-03,  1.430220941165058E+00, -1.077973176592997E-03,
2463100.500000000, A.D. 2031-Aug-22 00:00:00.0000,  3.111205956628756E-01, -1.394384362094733E+00, -3.684163579972024E-02,  1.417633996314570E-02,  4.266508958145426E-03, -2.580681672170413E-04,  8.254064561071816E-03,  1.429146976496245E+00, -1.069935010213179E-03,
2463101.500000000, A.D. 2031-Aug-23 00:00:00.0000,  3.252808630747743E-01, -1.390047400971440E+00, -3.709783325247602E-02,  1.414394431960683E-02,  4.407391713358083E-03, -2.543210619545200E-04,  8.247908648436818E-03,  1.428081113264283E+00, -1.061770375800505E-03,
2463102.500000000, A.D. 2031-Aug-24 00:00:00.0000,  3.394079827051066E-01, -1.385569624698368E+00, -3.735026657927807E-02,  1.411004397900277E-02,  4.548136335283518E-03, -2.505399676528834E-04,  8.241800255084626E-03,  1.427023477741088E+00, -1.053479694784873E-03,
2463103.500000000, A.D. 2031-Aug-25 00:00:00.0000,  3.535004486303266E-01, -1.380951180294310E+00, -3.759890195235763E-02,  1.407463650975518E-02,  4.688725031677068E-03, -2.467251994718872E-04,  8.235740107753296E-03,  1.425974195757453E+00, -1.045063405714006E-03,
2463104.500000000, A.D. 2031-Aug-26 00:00:00.0000,  3.675567526106300E-01, -1.376192232613361E+00, -3.784370586120423E-02,  1.403771972091732E-02,  4.829139901573859E-03, -2.428770824281995E-04,  8.229728930487470E-03,  1.424933392677822E+00, -1.036521978355187E-03,
2463105.500000000, A.D. 2031-Aug-27 00:00:00.0000,  3.815753843293648E-01, -1.371292964459632E+00, -3.808464512115523E-02,  1.399929166189656E-02,  4.969362944152348E-03, -2.389959491669226E-04,  8.223767444496061E-03,  1.423901193375647E+00, -1.027855919943693E-03,
2463106.500000000, A.D. 2031-Aug-28 00:00:00.0000,  3.955548316346843E-01, -1.366253576698638E+00, -3.832168688141442E-02,  1.395935062448112E-02,  5.109376056628531E-03, -2.350821393563944E-04,  8.217856368007597E-03,  1.422877722208342E+00, -1.019065770236870E-03,
2463107.500000000, A.D. 2031-Aug-29 00:00:00.0000,  4.094935807842121E-01, -1.361074288364222E+00, -3.855479863280888E-02,  1.391789514252494E-02,  5.249161028410943E-03, -2.311359983364436E-04,  8.211996416118554E-03,  1.421863102991025E+00, -1.010152093733820E-03,
2463108.500000000, A.D. 2031-Aug-30 00:00:00.0000,  4.233901166939764E-01, -1.355755336761412E+00, -3.878394821589878E-02,  1.387492399189336E-02,  5.388699538383314E-03, -2.271578758891670E-04,  8.206188300639647E-03,  1.420857458969900E+00, -1.001115475056224E-03,
2463109.500000000, A.D. 2031-Aug-31 00:00:00.0000,  4.372429231916761E-01, -1.350296977566481E+00, -3.900910382955573E-02,  1.383043619930769E-02,  5.527973158506639E-03, -2.231481289350190E-04,  8.200432729948370E-03,  1.419860912796729E+00, -9.919565176941486E-04,
2463110.500000000, A.D. 2031-Sep-01 00:00:00.0000,  4.510504832731950E-01, -1.344699484924198E+00, -3.923023403956446E-02,  1.378443105781200E-02,  5.666963364008435E-03, -2.191071270034022E-04,  8.194730408846546E-03,  1.418873586504162E+00, -9.826758463786023E-04,
2463111.500000000, A.D. 2031-Sep-02 00:00:00.0000,  4.648112793616049E-01, -1.338963151540557E+00, -3.944730778685167E-02,  1.373690813392350E-02,  5.805651544263764E-03, -2.150352537180223E-04,  8.189082038412626E-03,  1.417895601480174E+00, -9.732741119817578E-04,
2463112.500000000, A.D. 2031-Sep-03 00:00:00.0000,  4.785237935691651E-01, -1.333088288769922E+00, -3.966029439553707E-02,  1.368786726209659E-02,  5.944019008344998E-03, -2.109329025879007E-04,  8.183488315844518E-03,  1.416927078440837E+00, -9.637519953455794E-04,
2463113.500000000, A.D. 2031-Sep-04 00:00:00.0000,  4.921865079631491E-01, -1.327075226697513E+00, -3.986916358123949E-02,  1.363730853759884E-02,  6.082046988846002E-03, -2.068004721924646E-04,  8.177949934300424E-03,  1.415968137402775E+00, -9.541102104136648E-04,
2463114.500000000, A.D. 2031-Sep-05 00:00:00.0000,  5.057979048351432E-01, -1.320924314218662E+00, -4.007388545958368E-02,  1.358523231645223E-02,  6.219716646279247E-03, -2.026383646335090E-04,  8.172467582745853E-03,  1.415018897656668E+00, -9.443495057624182E-04,
2463115.500000000, A.D. 2031-Sep-06 00:00:00.0000,  5.193564669726051E-01, -1.314635919114795E+00, -4.027443055440422E-02,  1.353163922193593E-02,  6.357009068600767E-03, -1.984469872724220E-04,  8.167041945804634E-03,  1.414079477741456E+00, -9.344706591537488E-04,
2463116.500000000, A.D. 2031-Sep-07 00:00:00.0000,  5.328606779324725E-01, -1.308210428124755E+00, -4.047076980552720E-02,  1.347653015354030E-02,  6.493905265507111E-03, -1.942267560317929E-04,  8.161673703606291E-03,  1.413149995417918E+00, -9.244744660512680E-04,
2463117.500000000, A.D. 2031-Sep-08 00:00:00.0000,  5.463090223180882E-01, -1.301648247010569E+00, -4.066287457670157E-02,  1.341990629528383E-02,  6.630386170041661E-03, -1.899780983257906E-04,  8.156363531628420E-03,  1.412230567641372E+00, -9.143617348780940E-04,
2463118.500000000, A.D. 2031-Sep-09 00:00:00.0000,  5.596999860602432E-01, -1.294949800618188E+00, -4.085071666409892E-02,  1.336176911946774E-02,  6.766432654797629E-03, -1.857014531756085E-04,  8.151112100539839E-03,  1.411321310534526E+00, -9.041332971789655E-04,
2463119.500000000, A.D. 2031-Sep-10 00:00:00.0000,  5.730320567012700E-01, -1.288115532934082E+00, -4.103426830497306E-02,  1.330212038609123E-02,  6.902025549453698E-03, -1.813972689848441E-04,  8.145920076047931E-03,  1.410422339361039E+00, -8.937900203673965E-04,
2463120.500000000, A.D. 2031-Sep-11 00:00:00.0000,  5.863037236806117E-01, -1.281145907137458E+00, -4.121350218579772E-02,  1.324096214253350E-02,  7.037145646155292E-03, -1.770660019038558E-04,  8.140788118745928E-03,  1.409533768499084E+00, -8.833328090393629E-04,
2463121.500000000, A.D. 2031-Sep-12 00:00:00.0000,  5.995134786218246E-01, -1.274041405646924E+00, -4.138839144984686E-02,  1.317829672270755E-02,  7.171773695976488E-03, -1.727081145167608E-04,  8.135716883954066E-03,  1.408655711413842E+00, -8.727625984481308E-04,
